CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11588044-101000875917,"6534 STUEBNER AIRLINE, HOUSTON TX 77091",HARRIS,H,NORTHSIDE/NORTHLINE,0222460120014,NW,NE,TUESDAY,3rd Friday,TUESDAY-B,412Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 10:46:07,2013-01-13 10:46:07,2013-01-04 14:25:01,-8.85,Pothole,3106702.03,13877633.6,29.85975432,-95.40854704,Voice In
11588113-101000876077,Intersection 7900 SPARTA ST&5550 N WAYSIDE DR,Harris County,B,SETTEGAST,,NE,NW,THURSDAY,2nd Monday,THURSDAY-A,455T,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 12:17:05,2013-01-13 12:17:05,2013-01-04 14:45:02,-8.9,Pothole,3146559.17589,13861402.47553,29.81171794,-95.2844926,Voice In
11588134-101000876132,Intersection 5400 AUDEN ST,Harris County,C,,,,,,,,532A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 12:56:53,2013-01-13 12:56:53,2013-01-04 15:45:02,-8.88,Pothole,3099030.17581,13827689.51244,29.7231178,-95.43753813,Voice In
11588151-101000876177,"7514 RICHMOND, HOUSTON TX 77057",HARRIS,F,MID WEST,0892880000018,,,,,,490Z,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 13:25:11,2013-01-13 13:25:10,2013-01-04 15:05:02,-8.93,Pothole,3078489.27,13830266.22,29.73189965,-95.50201303,Voice In
11588166-101000876205,"2265 HOLCOMBE, HOUSTON TX 77030",HARRIS,C,UNIVERSITY PLACE,0620160510012,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 13:37:02,2013-01-13 13:37:01,2013-01-04 10:24:55,-9.13,Pothole,3107275.62,13821674.52,29.70589157,-95.41215349,Voice In
11588173-101000876218,"5005 WOODWAY, HOUSTON TX 77056",HARRIS,G,GREATER UPTOWN,1282680040001,,,,,,491L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 13:41:58,2013-01-13 13:41:58,2013-01-04 15:25:01,-8.93,Pothole,,,29.76171927,-95.46479515,WEB
11588192-101000876239,Intersection 2800 CLEMENTINE ST&5100 LIBERTY RD,Harris County,B,GREATER FIFTH WARD,,,,,,,494C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 13:49:54,2013-01-13 13:49:54,2013-01-08 14:45:02,-4.96,Pothole,3135803.03369,13852295.80739,29.7876225,-95.31929777,Voice In
11588211-101000876279,"627 E 14TH, HOUSTON TX 77008",HARRIS,C,GREATER HEIGHTS,0522690000004,NW,NE,THURSDAY,3rd Wednesday,THURSDAY-B,453W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 14:04:47,2013-01-13 14:04:47,2013-01-08 14:05:06,-5.0,Pothole,3113041.5,13854794.97,29.7965536,-95.39078254,Voice In
11588224-101000876324,Intersection 600 SAGE RD&5200 WOODWAY DR,,G,GREATER UPTOWN,,,,,,,491L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 14:24:31,2013-01-13 14:24:31,2013-01-04 15:05:02,-8.97,Pothole,3089029.79817,13841877.87809,,,Voice In
11588257-101000876433,Intersection 12400 KUYKENDAHL RD&400 W RANKIN RD,,B,GREATER GREENSPOINT,,,,,,,372G,Greater Greenspoint MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 15:29:42,2013-01-13 15:29:42,2013-01-04 14:05:02,-9.06,Pothole,3100969.38289,13916106.071500003,,,Voice In
11588266-101000876456,Intersection 4900 BLAFFER ST&6800 N LOOP FWY E,Harris County,B,KASHMERE GARDENS,,NE,NE,FRIDAY,1st Thursday,FRIDAY-B,454V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 15:44:05,2013-01-13 15:44:05,2013-01-04 14:25:02,-9.05,Pothole,3139849.67324,13859933.18188,29.80826386,-95.30578606,Voice In
11588296-101000876520,Intersection 8700 KNIGHT RD&0 S LOOP FWY W,Harris County,K,SOUTH MAIN,,,,,,,532V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 16:24:58,2013-01-13 16:24:58,2013-01-04 15:45:05,-9.03,Pothole,3111464.02003,13812087.93931,29.67918646,-95.39989522,Voice In
11588313-101000876579,"12626 FUQUA, HOUSTON TX 77034",HARRIS,E,SOUTH BELT / ELLINGTON,1020130000005,,,,,,576R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 17:05:19,2013-01-13 17:05:18,2013-01-04 16:25:01,-9.03,Pothole,3174587.64,13792644.47,29.62025306,-95.20319226,Voice In
11588330-101000876617,Intersection 11700 CITY PARK CENTRAL LN&1400 W OREM DR,,D,CENTRAL SOUTHWEST,,,,,,,573J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 17:28:02,2013-01-13 17:28:02,2013-01-04 16:05:03,-9.06,Pothole,,,,,Unknown
11588349-101000876660,Intersection 2500 GARLAND DR&6900 OFFICE CITY DR&7000 WOODRIDGE DR,,I,PECAN PARK,,,,,,,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 17:58:37,2013-01-13 17:58:37,2013-01-04 16:05:03,-9.08,Pothole,3144659.43986,13821903.44593,,,Voice In
11588351-101000876663,Intersection 6950 OFFICE CITY DR&7000 WOODRIDGE SQUARE DR,,I,PECAN PARK,,,,,,,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 18:01:58,2013-01-13 18:01:57,2013-01-04 16:05:04,-9.08,Pothole,3144820.12983,13821746.82977,,,Voice In
11588367-101000876721,"5209 SHAVER, HOUSTON TX 77034",HARRIS,E,SOUTH BELT / ELLINGTON,0450550000202,SE,,THURSDAY,2nd Tuesday,,576L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 21:02:08,2013-01-13 21:02:08,2013-01-04 16:05:03,-9.21,Pothole - 4301,3169868.40126,13796804.44025,,,WAP
101000876738,"1851 CROSSPOINT, HOUSTON TX 77054",HARRIS,K,SOUTH MAIN,1090380000004,,,,,,532V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-03 23:00:59,2013-01-13 22:50:00,2013-01-04 08:41:41,-9.59,Pothole,,,29.67158449,-95.40661582,Voice In
11588383-101000876753,Intersection 7400 W GREENS RD&8200 MILLS RD,,A,WILLOWBROOK,,,,,,,370N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 00:22:47,2013-01-14 00:22:47,2013-01-04 15:25:01,-9.37,Pothole,,,,,WEB
101000876762,Intersection 2500 EVERGREEN DR&7140 WOODRIDGE DR,Harris County,I,PECAN PARK,,SE,SE,MONDAY,1st Tuesday,MONDAY-B,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 02:29:08,2013-01-14 02:24:00,2013-01-07 09:03:23,-6.72,Pothole,,,29.7040424,-95.29051201,Voice In
11588386-101000876766,Intersection 3300 HAYES RD&11300 RICHMOND AVE,,F,WESTCHASE,,,,,,,489X,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 03:33:24,2013-01-14 03:33:24,2013-01-04 14:45:01,-9.53,Pothole,3055029.35502,13828098.98439,,,Voice In
11588405-101000876800,Intersection 1518 KIRKWOOD RD&11758 LAKESIDE PLACE DR,,G,BRIAR FOREST,,,,,,,489N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 07:38:02,2013-01-14 07:38:02,2013-01-09 07:05:04,-5.02,Pothole,3051609.21488,13837212.17844,,,Voice In
11588439-101000876869,"835 QUIET SPRING, HOUSTON TX 77062",HARRIS,E,CLEAR LAKE,1167570130017,SE,SE,THURSDAY,2nd Wednesday,THURSDAY-B,617H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 08:28:37,2013-01-14 08:28:36,2013-01-09 07:25:03,-5.04,Pothole,3192513.94,13777125.35,29.57598465,-95.1484085,Voice In
11588447-101000876900,"1851 CROSSPOINT, HOUSTON TX 77054",HARRIS,K,SOUTH MAIN,1090380000004,,,,,,532V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 08:41:08,2013-01-14 08:41:00,2013-01-08 16:05:01,-5.69,Pothole,3109415.95,13809259.34,29.67158449,-95.40661582,Voice In
11588465-101000876943,Intersection 4000 N BRAESWOOD BLVD&8500 STELLA LINK RD,,C,BRAESWOOD,,,,,,,532N,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 09:05:09,2013-01-14 09:05:09,2013-01-08 16:05:02,-5.71,Pothole,3098572.40343,13816231.695459997,,,Voice In
11588494-101000877013,Intersection 800 N ELDRIDGE PKWY&15100 MEMORIAL DR,,G,MEMORIAL,,,,,,,488C,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 09:50:43,2013-01-14 09:50:43,2013-01-09 07:05:04,-5.12,Pothole,3041130.72369,13845810.78263,,,Voice In
11588498-101000877024,Intersection 0 GULF FWY&2190 S LOCKWOOD DR,,I,GREATER EASTWOOD,,,,,,,494W,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 09:54:21,2013-01-14 09:54:20,2013-01-09 07:05:02,-5.12,Pothole,3131129.2353,13830536.82827,,,Voice In
11588533-101000877105,Intersection 6800 GREENBRIAR DR&2300 W HOLCOMBE BLVD,,C,UNIVERSITY PLACE,,,,,,,532G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 10:38:43,2013-01-14 10:38:43,2013-01-08 16:05:02,-5.77,Pothole,3107133.60875,13821784.36808,,,Voice In
11588534-101000877107,Intersection 3800 OLD SPANISH TRL&6000 SCOTT ST,,D,GREATER OST / SOUTH UNION,,SE,SE,TUESDAY,3rd Tuesday,,533M,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 10:39:41,2013-01-14 10:39:41,2013-01-09 07:05:03,-5.15,Pothole,3124040.94173,13820884.44403,,,Voice In
11588551-101000877151,Intersection 7700 KATY FWY&1000 SILBER RD,,A,SPRING BRANCH EAST,,,,,,,491C,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 10:58:54,2013-01-14 10:58:53,2013-01-08 14:05:06,-5.87,Pothole,3088689.33428,13849810.89635,,,Voice In
11588566-101000877190,"5513 BEALL, HOUSTON TX 77091",HARRIS,B,ACRES HOME,0610050380003,NW,NE,TUESDAY,4th Tuesday,TUESDAY-B,452C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 11:20:11,2013-01-14 11:20:11,2013-01-09 14:05:10,-4.89,Pothole,3103727.5,13873128.19,29.84762139,-95.41836215,Voice In
11588565-101000877191,Intersection 10600 BEECHNUT ST&8150 MAPLECREST DR,,J,ALIEF,,,,,,,529Q,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 11:20:36,2013-01-14 11:20:36,2013-01-08 15:25:05,-5.83,Pothole,,,,,Unknown
11588577-101000877214,1920 HOUSTON TX 77007,HARRIS,H,WASHINGTON AVENUE COALITION / MEMORIAL P,0050960000008,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 11:33:41,2013-01-14 11:33:41,2013-01-08 14:25:02,-5.88,Pothole,3119203.7,13847207.67,29.77506312,-95.37210195,Voice In
11588597-101000877263,Intersection 5200 RICHMOND AVE&3400 SAGE RD,,G,GREATER UPTOWN,,,,,,,491Y,Uptown Houston MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 11:57:13,2013-01-14 11:57:12,2013-01-08 14:25:02,-5.9,Pothole,3089710.85718,13830481.152860003,,,Voice In
11588608-101000877298,Intersection 7200 BELLAIRE BLVD&6900 CANNOCK RD,Harris County,J,SHARPSTOWN,,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:19:01,2013-01-14 12:19:00,2013-01-08 15:25:06,-5.87,Pothole,3075857.62209,13819991.28309,29.70387833,-95.51123818,Voice In
11588610-101000877303,"7402 FONDREN, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0940970000001,,,,,,530L,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:20:21,2013-01-14 12:20:20,2013-01-08 16:05:01,-5.84,Pothole,3073908.31,13818343.49,29.69950857,-95.51753045,Voice In
11588616-101000877325,"7202 LEADER, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882190000008,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:27:17,2013-01-14 12:27:17,2013-01-08 15:45:04,-5.86,Pothole,3075758.62,13819746.94,29.70321478,-95.51157286,Voice In
11588617-101000877326,"7147 LEADER, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882210000001,SW,SW,TUESDAY,2nd Tuesday,Tuesday-B,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:28:22,2013-01-14 12:28:21,2013-01-08 15:25:06,-5.88,Pothole,3075870.16,13819550.54,29.70266577,-95.51124013,Voice In
11588618-101000877329,"7102 LEADER, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882180000011,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530H,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:29:03,2013-01-14 12:29:03,2013-01-08 15:45:04,-5.86,Pothole,3076609.27,13819728.04,29.70309305,-95.50889624,Voice In
11588624-101000877346,"7215 EDGEMOOR, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882260000006,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:42:04,2013-01-14 12:42:04,2013-01-08 15:25:05,-5.89,Pothole,3075472.33,13819312.98,29.70204539,-95.51251504,Voice In
11588627-101000877356,"7030 LEADER, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882170000033,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530H,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:45:40,2013-01-14 12:45:40,2013-01-08 15:45:04,-5.88,Pothole,3076815.13,13819755.55,29.70315176,-95.50824549,Voice In
11588629-101000877359,"7010 MAHONING, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882190000017,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:48:16,2013-01-14 12:48:16,2013-01-08 15:25:04,-5.89,Pothole,3075138.08,13819709.74,29.70316342,-95.5135302,Voice In
11588630-101000877360,"7202 MOBUD, HOUSTON TX 77074",HARRIS,J,SHARPSTOWN,0882260000010,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530L,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:48:57,2013-01-14 12:48:57,2013-01-08 15:45:03,-5.88,Pothole,3075679.75,13819154.19,29.70159188,-95.51187687,Voice In
11588631-101000877362,Intersection 7000 CANNOCK RD&7200 LEADER ST,Harris County,J,SHARPSTOWN,,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 12:49:37,2013-01-14 12:49:37,2013-01-08 15:25:06,-5.89,Pothole,3075816.99389,13819647.99768,29.70293803,-95.51139836,Voice In
11588643-101000877381,Intersection 7208 CANNOCK RD&7200 NEFF ST,Harris County,J,SHARPSTOWN,,SW,SW,TUESDAY,2nd Tuesday,TUESDAY-B,530L,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 13:02:21,2013-01-14 13:02:21,2013-01-09 15:45:02,-4.89,Pothole,3075695.80253,13818755.54671,29.70049478,-95.51186378,Voice In
11588647-101000877388,Intersection 1400 MILES ST&13000 SARAHS LN,,E,NORTHSHORE,,,,,,,497J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 13:10:11,2013-01-14 13:10:11,2013-01-09 15:45:03,-4.89,Pothole,3174915.46104,13845474.37845,,,Voice In
11588676-101000877473,Intersection 1200 PRESTON ST&400 SAN JACINTO ST,,I,DOWNTOWN,,,,,,,493M,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 13:57:47,2013-01-14 13:57:47,2013-01-08 14:45:02,-5.97,Pothole,3123334.35259,13842019.79809,,,Voice In
11588679-101000877481,Intersection 800 W 18TH ST&1800 N DURHAM DR,,C,GREATER HEIGHTS,,NW,NE,THURSDAY,3rd Wednesday,Thursday-b,452U,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 14:07:07,2013-01-14 14:07:07,2013-01-09 14:25:01,-4.99,Pothole,3106184.43381,13856505.28093,,,Voice In
11588703-101000877561,Intersection 11700 CHANTELOUP DR&1500 W OREM DR,,D,CENTRAL SOUTHWEST,,,,,,,573J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 14:54:32,2013-01-14 14:54:32,2013-01-08 16:25:02,-5.94,Pothole,,,,,WEB
11588727-101000877602,Intersection 6300 ALDER DR&5700 ELM ST,Harris County,J,GULFTON,,,SE,,,TUESDAY-B,531F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 15:20:26,2013-01-14 15:20:26,2013-01-09 15:45:02,-4.98,Pothole,3085494.04573,13823540.645740002,29.71284096,-95.48056019,Voice In
11588725-101000877606,Intersection 12600 BRIAR FOREST DR&1420 S DAIRY ASHFORD RD,,G,ELDRIDGE / WEST OAKS,,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 15:21:32,2013-01-14 15:21:32,2013-01-09 14:45:02,-5.03,Pothole,3045225.32935,13837294.85511,,,Voice In
11588729-101000877615,Intersection 3400 W ALABAMA ST&3000 BUFFALO SPEEDWAY&2726 BUFFALO SPEEDWAY AVE,,C,GREENWAY / UPPER KIRBY AREA,,,,,,,492T,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 15:24:56,2013-01-14 15:24:56,2013-01-09 15:45:02,-4.99,Pothole,3101262.40297,13833294.03404,,,Voice In
11588732-101000877624,"1202 DIXIE FARM, HOUSTON TX 77089",HARRIS,D,SOUTH BELT / ELLINGTON,0471580000001,,,,,,617E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 15:28:47,2013-01-14 15:28:46,2013-01-09 16:05:01,-4.97,Pothole,3180129.17,13779862.88,29.58462508,-95.18707104,Voice In
11588741-101000877665,"7117 FANNIN, HOUSTON TX 77030",HARRIS,D,MEDICAL CENTER AREA,1257920010001,SW,SE,THURSDAY,3rd Monday,THURSDAY-A,532M,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 15:49:52,2013-01-14 15:49:51,2013-01-08 16:05:01,-5.99,Pothole,3110693.38,13819753.02,29.70031999,-95.40143529,Voice In
11588798-101000877859,"10810 POST OAK, HOUSTON TX 77035",HARRIS,K,WESTBURY,0840080000077,,SW,,,Thursday-a,531Y,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 18:30:46,2013-01-14 18:30:46,2013-01-09 16:05:02,-5.1,Pothole,,,29.66227633,-95.46480373,WEB
11588823-101000877918,Intersection 10900 MEADOWGLEN LN&2900 WALNUT BEND LN,,F,WESTCHASE,,,,,,,489Y,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 20:21:38,2013-01-14 20:21:38,2013-01-09 07:05:03,-5.55,Pothole,3057707.7391,13829861.5514,,,Voice In
11588831-101000877935,"2243 ALABAMA, HOUSTON TX 77098",HARRIS,C,GREENWAY / UPPER KIRBY AREA,1083500000003,NW,SW,MONDAY,1st Wednesday,MONDAY-A,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-04 21:32:43,2013-01-14 21:31:00,2013-01-08 14:05:07,-6.31,Pothole,3106152.43,13833316.98,29.7379708,-95.41457953,Voice In
11588972-101000877957,Intersection 11500 RICHMOND AVE&3100 WOODLAND PARK DR,,F,WESTCHASE,,,,,,,489X,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 00:48:40,2013-01-15 00:48:40,2013-01-08 08:25:01,-6.68,Pothole,3053694.32225,13828109.87249,,,Voice In
11588845-101000877970,Intersection 11500 RICHMOND AVE&3100 WOODLAND PARK DR,,F,WESTCHASE,,,,,,,489X,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 02:55:04,2013-01-15 02:55:04,2013-01-08 08:45:01,-6.76,Pothole,3053694.32225,13828109.87249,,,Voice In
11588858-101000877993,Intersection 1900 HOUSTON AVE&1500 SHEARN ST,Harris County,H,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NW,MONDAY,1st Wednesday,MONDAY-A,493G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 08:42:53,2013-01-15 08:42:53,2013-01-08 08:25:02,-7.01,Pothole,3119118.80919,13846990.42069,29.7744732,-95.37239067,Voice In
11588894-101000878060,"7502 HILLSBORO, HOUSTON TX 77020",HARRIS,H,DENVER HARBOR / PORT HOUSTON,0181100000001,NE,NE,FRIDAY,1st Tuesday,FRIDAY-B,495E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 10:44:15,2013-01-15 10:44:15,2013-01-09 15:45:02,-5.79,Pothole,,,29.77994223,-95.29304668,WEB
11588932-101000878112,Intersection 600 SAGE RD&5200 WOODWAY DR,,G,GREATER UPTOWN,,,,,,,491L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 12:38:18,2013-01-15 12:38:17,2013-01-08 14:25:03,-6.93,Pothole,3089029.79817,13841877.87809,,,Voice In
11588935-101000878116,Intersection 11700 CHANTELOUP DR&1500 W OREM DR,,D,CENTRAL SOUTHWEST,,,,,,,573J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 12:49:06,2013-01-15 12:49:06,2013-01-08 08:45:01,-7.17,Pothole,,,,,Unknown
11589039-101000878303,Intersection 4700 CANAL ST&2 LOCKWOOD DR&2 S LOCKWOOD DR,,H,SECOND WARD,,SE,SE,MONDAY,1st Wednesday,non active,494P,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 20:34:39,2013-01-15 20:34:39,2013-01-10 15:05:01,-5.23,Pothole,3133943.97639,13837795.378060002,,,Voice In
11589045-101000878314,Intersection 11500 RICHMOND AVE&3100 WOODLAND PARK DR,,F,WESTCHASE,,,,,,,489X,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-05 21:37:10,2013-01-15 21:35:00,2013-01-09 16:05:02,-6.23,Pothole,3053694.32225,13828109.87249,,,Voice In
11589049-101000878329,Intersection 11100 RICHMOND AVE&3300 WILCREST DR,,F,WESTCHASE,,,,,,,489Y,Westchase MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-06 02:35:07,2013-01-16 02:35:07,2013-01-09 16:05:01,-6.44,Pothole,3056439.42241,13828093.81052,,,Voice In
11589181-101000878474,Intersection 2550 GESSNER RD&10176 WESTRAY ST,,A,SPRING BRANCH NORTH,,,,,,,450N,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-06 12:43:48,2013-01-16 12:43:47,2013-01-09 14:05:10,-6.94,Pothole,3063843.79769,13861334.305059997,,,Voice In
11589239-101000878556,"9440 BELLAIRE, HOUSTON TX 77036",HARRIS,F,SHARPSTOWN,1256260010001,,,,,,529H,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-06 15:21:14,2013-01-16 15:21:14,2013-01-08 15:25:07,-8.0,Pothole - 4352,3063621.39209,13819997.59073,29.70532673,-95.54957068,WAP
11589255-101000878580,Intersection 9300 BISSONNET ST&0 S BRAESWOOD BLVD,,J,WESTWOOD,,,,,,,530S,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2013-01-06 16:12:13,2013-01-16 16:12:13,2013-01-09 06:45:01,-7.39,Pothole,,,,,WEB
