CASE NUMBER,SR LOCATION,COUNTY,DISTRICT,NEIGHBORHOOD,TAX ID,TRASH QUAD,RECYCLE QUAD,TRASH DAY,HEAVY TRASH DAY,RECYCLE DAY,KEY MAP,MANAGEMENT DISTRICT,DEPARTMENT,DIVISION,SR TYPE,QUEUE,SLA,STATUS,SR CREATE DATE,DUE DATE,DATE CLOSED,OVERDUE,Title,x,y,LATITUDE,LONGITUDE,Channel Type
11456299-101000512162,"12606 FUQUA, HOUSTON TX 77034",HARRIS,E,SOUTH BELT / ELLINGTON,1185830010001,,,,,,576R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-05 19:02:11,2012-01-15 19:02:11,2012-01-11 10:50:22,-4.34,Pothole,3174012.78,13792347.12,29.62025981,-95.20499141,Voice In
11456303-101000512165,Intersection 1300 CAMBRIDGE ST & 6400 FANNIN ST,,D,MEDICAL CENTER AREA,,,,,,,533A,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-05 19:05:46,2012-01-15 19:05:46,2012-01-11 09:52:27,-4.38,Pothole,3112158.82508,13825252.22073,,,Voice In
11456312-101000512180,"425 WESTHEIMER, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,1212740010001,NW,NW,MONDAY,2nd Wednesday,Monday-b,493S,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-05 19:53:26,2012-01-15 19:53:26,2012-01-11 13:31:39,-4.27,Pothole,3114878.98,13835881.74,29.74429977,-95.38683092,Voice In
11456441-101000512207,Intersection 11900 BEECHNUT ST & 8200 S KIRKWOOD RD,,F,ALIEF,,,,,,,529N,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-05 21:13:16,2012-01-15 21:13:16,2012-01-06 16:02:01,-9.22,Pothole,,,,,WEB
11456380-101000512322,Intersection 7700 BELLAIRE BLVD & 6900 FONDREN RD,,J,SHARPSTOWN,,,,,,,530G,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 08:15:40,2012-01-16 08:15:40,2012-01-24 12:33:52,8.18,Pothole,3072650.8516,13820354.43459,,,Voice In
11456389-101000512349,"3700 RICHMOND, HOUSTON TX 77046",HARRIS,C,GREENWAY / UPPER KIRBY AREA,1202040020001,,,,,,492W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 08:30:45,2012-01-16 08:30:45,2012-01-11 08:38:21,-4.99,Pothole,3099622.02,13831290.96,29.73296831,-95.43532889,Voice In
11456574-101000512727,Intersection 900 MCKEE ST & 1500 NANCE ST,,H,DOWNTOWN,,,,,,,493M,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 11:08:06,2012-01-16 11:08:06,2012-01-17 10:44:29,0.98,Pothole,,,,,WEB
11456588-101000512750,Intersection 1800 BLODGETT ST & 4700 CHENEVERT ST,Harris County,D,MUSEUM PARK,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,493X,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 11:20:05,2012-01-16 11:20:04,2012-01-17 11:12:31,0.99,Pothole,3117973.37447,13830109.53057,29.72817044,-95.37764753,Voice In
11456650-101000512889,Intersection 1500 CALUMET ST & 5500 LA BRANCH ST,Harris County,D,MUSEUM PARK,,SW,SE,TUESDAY,3rd Monday,TUESDAY-B,533B,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 12:28:14,2012-01-16 12:28:14,2012-01-11 09:58:36,-5.1,Pothole,,,29.72405422,-95.38462819,WEB
11456652-101000512893,Intersection 1300 CALUMET ST & 5500 CAROLINE ST,,D,MUSEUM PARK,,,,,,Tuesday-b,493W,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 12:30:18,2012-01-16 12:30:18,2012-01-20 12:24:44,4.0,Pothole,,,,,WEB
11456657-101000512901,"900 N ELDRIDGE, HOUSTON TX 77079",HARRIS,G,MEMORIAL,1104160000013,,,,,,488C,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 12:33:36,2012-01-16 12:33:36,2012-01-11 07:16:44,-5.22,Pothole,3041360.93,13847655.87,,,Voice In
11456661-101000512915,Intersection 10900 BOONE LOOP RD & 9300 WILCREST DR,,J,ALIEF,,,,,,,529U,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 12:39:55,2012-01-16 12:39:55,2012-01-12 13:56:23,-3.95,Pothole,3057282.01357,13809854.50513,,,Voice In
11456740-101000513126,"Nelkin , Leon",,Unknown,,,,,,,,,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 14:54:07,2012-01-16 14:54:07,2012-01-12 12:53:45,-4.08,Pothole,,,,,Voice In
11456773-101000513194,"1707 LEELAND, HOUSTON TX 77003",HARRIS,I,DOWNTOWN,0020450000001,,,,,,493Q,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 15:27:58,2012-01-16 15:27:58,2012-01-17 10:48:04,0.81,Pothole,3122699.04,13837810.15,29.74893381,-95.36201043,Voice In
11456821-101000513325,Intersection 3400 W ALABAMA ST & 3000 BUFFALO SPEEDWAY,,C,GREENWAY / UPPER KIRBY AREA,,,,,,,492T,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 16:30:38,2012-01-16 16:30:38,2012-01-17 15:04:36,0.94,Pothole,3101262.40297,13833294.03404,,,Voice In
11456834-101000513369,"415 WESTHEIMER, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,1212740010001,NW,NE,MONDAY,1st Wednesday,MONDAY-A,493S,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 16:57:47,2012-01-16 16:57:47,2012-01-17 08:21:24,0.64,Pothole,3114955.64,13835933.07,29.7442959,-95.38664203,Voice In
11456871-101000513458,"1104 CLAXTON, HOUSTON TX 77087",HARRIS,I,PECAN PARK,0601260130017,SE,SE,MONDAY,1st Tuesday,MONDAY-B,535E,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-06 19:15:26,2012-01-16 19:15:26,2012-01-26 16:23:00,9.88,Pothole,3145483.62,13826050.58,29.71464289,-95.29141699,Voice In
11456966-101000513665,Intersection 6300 ALMEDA RD & 2300 CAMDEN DR,Harris County,D,MACGREGOR,,SW,SE,THURSDAY,3rd Monday,THURSDAY-A,533F,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-07 10:57:53,2012-01-17 10:57:53,2012-01-18 11:04:58,1.0,Pothole,,,29.71166427,-95.38254543,WEB
11456968-101000513671,Intersection 6300 ALMEDA RD & 2300 CAMDEN DR,Harris County,D,MACGREGOR,,SW,SE,THURSDAY,3rd Monday,THURSDAY-A,533F,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-07 11:03:34,2012-01-17 11:03:33,2012-01-17 15:51:56,0.2,Pothole,,,29.71166427,-95.38254543,WEB
11456972-101000513675,Intersection 1400 BISSONNET ST & 5300 INSTITUTE LN,Harris County,C,UNIVERSITY PLACE,,,,,,,493W,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-07 11:06:58,2012-01-17 11:06:58,2012-01-17 11:11:55,0.0,Pothole,,,29.72574614,-95.39714045,WEB
11456973-101000513678,Intersection 1900 HOLCOMBE BLVD & 6800 STAFFORDSHIRE ST,Harris County,D,MEDICAL CENTER AREA,,,,,,,533E,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-07 11:11:11,2012-01-17 11:11:11,2012-01-26 15:12:20,9.17,Pothole,,,29.70580451,-95.39161986,WEB
11457081-101000513820,Intersection 9730 W AIRPORT BLVD & 12400 COPPERFIELD DR,Harris County,K,BRAYS OAKS,,SW,SW,THURSDAY,2nd Friday,THURSDAY-A,569H,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-07 23:17:14,2012-01-17 23:17:14,2012-01-17 11:16:31,-0.5,Pothole,,,29.64122207,-95.55198673,WEB
11457168-101000513920,Intersection 2400 W 11TH ST & 1100 SHIRKMERE RD,Harris County,C,LAZYBROOK / TIMBERGROVE,,NW,NW,THURSDAY,3rd Wednesday,THURSDAY-B,492B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-08 14:58:31,2012-01-18 14:58:31,2012-01-18 09:00:01,-0.25,Pothole,3102146.02817,13851850.33453,29.78926855,-95.4253998,Voice In
11457203-101000513964,Intersection 4500 ALLEN ST & 1300 PATTERSON ST,Harris County,C,WASHINGTON AVENUE COALITION / MEMORIAL P,,NW,NW,MONDAY,1st Wednesday,MONDAY-A,492H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-08 22:12:34,2012-01-18 22:12:34,2012-01-25 11:12:04,6.54,Pothole,,,29.77246093,-95.40617382,WEB
11457206-101000513967,"12660 ASHFORD POINT, HOUSTON TX 77082",HARRIS,F,ELDRIDGE / WEST OAKS,1161320020001,,,,,,528D,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-08 22:36:48,2012-01-18 22:36:48,2012-01-13 08:20:03,-5.59,Pothole,,,29.72058843,-95.6091774,WEB
11457211-101000513987,Intersection 2400 CLEAR LAKE CITY BLVD & 14100 SPACE CENTER BLVD,,E,CLEAR LAKE,,,,,,,618A,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 06:50:27,2012-01-19 06:50:26,2012-01-20 13:33:19,1.28,Pothole,,,,,WEB
11457253-101000514100,Intersection 1400 W GRAY ST & 1600 WAUGH DR,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492R,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 08:25:05,2012-01-19 08:25:05,2012-01-17 08:12:01,-2.01,Pothole,3111230.76722,13839017.77489,29.75322923,-95.3980178,Voice In
11457283-101000514170,Intersection 6100 ALMEDA RD & 1888 S MACGREGOR DR & 2100 S MACGREGOR WAY,,D,MACGREGOR,,,,,,,533F,Greater Southeast MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 08:58:38,2012-01-19 08:58:38,2012-01-26 15:29:17,7.27,Pothole,3116682.57128,13824383.03415,,,Voice In
11457487-101000514505,Intersection 11100 FONDREN RD & 7500 SANFORD RD,Harris County,K,BRAYS OAKS,,,,,,,530Z,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 10:51:58,2012-01-19 10:51:58,2012-01-13 08:53:34,-6.08,Pothole,3077228.75189,13803774.78173,29.65918924,-95.50844581,Voice In
11457599-101000514670,"6229 BELLAIRE, HOUSTON TX 77081",HARRIS,J,GULFTON,0370620040178,,,,,,531E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 11:43:53,2012-01-19 11:43:53,2012-01-13 08:56:13,-6.12,Pothole,3081837.05,13820613.75,29.7050976,-95.49235229,Voice In
11457831-101000515066,Intersection 7200 BELLE GLEN DR & 11824 STROUD DR,,F,ALIEF,,SW,SW,MONDAY,1st Wednesday,Monday-b,529J,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 13:51:14,2012-01-19 13:51:14,2012-01-27 13:19:55,7.98,Pothole,3051816.49825,13817833.59252,29.69989767,-95.58713527,Voice In
11457848-101000515109,"1611 HADDON, HOUSTON TX 77006",HARRIS,C,NEARTOWN - MONTROSE,0720490030002,NW,NE,MONDAY,1st Wednesday,MONDAY-A,492R,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 14:04:52,2012-01-19 14:04:52,2012-01-17 08:13:54,-2.24,Pothole,3110322.6,13838034.92,29.75060453,-95.40097391,Voice In
11457884-101000515177,Intersection 6800 CHATEAU FOREST DR & 6400 W LITTLE YORK RD,,C,GREATER INWOOD,,,,,,,411T,Near Northwest MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 14:27:47,2012-01-19 14:27:47,2012-01-17 09:13:42,-2.22,Pothole,3082767.41765,13879091.069740003,,,Voice In
11457885-101000515178,Intersection 1600 W BAY AREA BLVD & 19500 GLENWEST DR,Harris County,E,CLEAR LAKE,,,,,,,617Z,Baybrook MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 14:28:18,2012-01-19 14:28:18,2012-01-20 13:30:25,0.96,Pothole,3192267.71965,13763338.52796,29.53811172,-95.15061014,Voice In
11457907-101000515220,"4307 BERAN, HOUSTON TX 77045",HARRIS,K,CENTRAL SOUTHWEST,0892770000013,SW,SW,FRIDAY,4th Monday,FRIDAY-B,572J,Five Corners HCID #10B,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 14:41:55,2012-01-19 14:41:55,2012-01-20 13:16:14,0.94,Pothole,3098366.53,13793962.47,29.63046523,-95.44285999,Voice In
11458066-101000515614,Intersection 9400 ALMEDA GENOA RD & 8400 BLACKHAWK BLVD & 9700 CLEARWOOD,,D,SOUTH BELT / ELLINGTON,,SE,SE,THURSDAY,2nd Friday,,575R,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 16:40:05,2012-01-19 16:40:05,2012-01-20 13:21:17,0.86,Pothole,3160111.00509,13794688.97739,,,Voice In
11458128-101000515831,Intersection 900 CAPITOL ST & 700 TRAVIS ST,,I,DOWNTOWN,,,,,,,493L,Houston Downtown,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 18:00:30,2012-01-19 18:00:29,2012-01-13 07:16:33,-6.45,Pothole,3121939.29895,13841712.0008,,,Voice In
11458146-101000515874,Intersection 2600 S SHEPHERD DR & 2100 WESTHEIMER RD,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,Monday-b,492U,HCID #3 (Upper Kirby),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 18:47:36,2012-01-19 18:47:36,2012-01-17 09:56:39,-2.37,Pothole,,,,,WEB
11458194-101000515983,Intersection 2500 GARLAND DR & 6900 OFFICE CITY DR & 7000 WOODRIDGE DR,,I,PECAN PARK,,,,,,,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-09 22:48:44,2012-01-19 22:48:44,2012-01-12 08:00:01,-7.62,Pothole,3144659.43986,13821903.44593,,,Voice In
11458202-101000515998,Intersection 7700 CAMBRIDGE ST & 1900 EAST RD,,D,ASTRODOME AREA,,,,,,,533J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 03:12:41,2012-01-20 03:12:40,2012-01-18 11:14:03,-1.67,Pothole,,,,,WEB
11458218-101000516051,Intersection 12600 BRIAR FOREST DR & 1420 S DAIRY ASHFORD ST,,G,ELDRIDGE / WEST OAKS,,,,,,,488R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 07:15:53,2012-01-20 07:15:53,2012-01-17 09:49:18,-2.89,Pothole,3045225.32935,13837294.85511,,,Voice In
11458236-101000516113,Intersection 800 N ELDRIDGE PKWY & 15100 MEMORIAL DR,,G,MEMORIAL,,,,,,,488C,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 08:00:56,2012-01-20 08:00:56,2012-01-25 10:41:25,5.11,Pothole,3041130.72369,13845810.78263,,,Voice In
11458243-101000516139,"6300 CHIMNEY ROCK, HOUSTON TX 77081",HARRIS,J,GULFTON,1245550010001,,,,,,531F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 08:08:14,2012-01-20 08:08:14,2012-01-13 09:00:11,-6.96,Pothole,3086491.11,13823292.88,29.71207736,-95.47744401,Voice In
11458268-101000516193,"9807 CANOGA, HOUSTON TX 77080",HARRIS,A,SPRING BRANCH NORTH,1011290000020,NW,NE,FRIDAY,4th Friday,FRIDAY-A,450T,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 08:22:46,2012-01-20 08:22:46,2012-01-17 09:25:46,-2.96,Pothole,3066912.96,13857615.4,29.80803039,-95.53589203,Voice In
11458275-101000516216,Intersection 800 N ELDRIDGE PKWY & 15100 MEMORIAL DR,,G,MEMORIAL,,,,,,,488C,HCID #4 (Energy Corridor),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 08:31:50,2012-01-20 08:31:50,2012-01-17 13:49:13,-2.78,Pothole,3041130.72369,13845810.78263,,,Voice In
11458346-101000516460,"1857 OLD SPANISH TRAIL, HOUSTON TX 77030",HARRIS,D,MEDICAL CENTER AREA,0440940000015,,,,,,532M,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 09:40:49,2012-01-20 09:40:49,2012-01-18 10:39:23,-1.96,Pothole,3111673.51,13818440.19,29.69660617,-95.39875059,Voice In
11458394-101000516582,Intersection 4100 HILLCROFT AVE & 0 WESTPARK TOLL HWY,,J,MID WEST,,,,,,,530D,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 10:22:39,2012-01-20 10:22:39,2012-01-31 14:39:22,11.18,Pothole,3078887.22167,13826948.20979,,,Voice In
11458452-101000516710,Intersection 9300 BEECHNUT ST & 7900 KENDALIA DR,,J,SHARPSTOWN,,,,,,,529M,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 11:08:50,2012-01-20 11:08:50,2012-01-24 12:22:47,4.05,Pothole,3064719.15519,13814816.01457,,,Voice In
11458457-101000516716,Intersection 8100 W AIRPORT BLVD & 12250 FONDREN MEADOW DR,,K,BRAYS OAKS,,,,,,,570F,HCID #5 (Brays Oaks),PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 11:11:49,2012-01-20 11:11:49,2012-01-17 08:21:49,-3.12,Pothole,3073400.419,13797362.42447,,,Voice In
11458462-101000516741,"1911 POST OAK PARK, HOUSTON TX 77027",HARRIS,G,AFTON OAKS / RIVER OAKS AREA,1147960040001,,,,,,491R,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 11:19:59,2012-01-20 11:19:59,2012-01-17 08:10:29,-3.13,Pothole,3093662.56,13836642.9,29.74799737,-95.45309306,Voice In
11458469-101000516753,"13006 MEMORIAL, HOUSTON TX 77079",HARRIS,G,MEMORIAL,0920090000029,,,,,,489G,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 11:25:27,2012-01-20 11:25:27,2012-01-17 08:09:34,-3.14,Pothole,3057605.94,13844600.82,29.77301073,-95.56643169,Voice In
11458515-101000516894,Intersection 2 HILSHIRE GROVE LN & 1300 WIRT RD,Harris County,A,SPRING BRANCH EAST,,NW,NE,FRIDAY,4th Wednesday,FRIDAY-A,451X,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 12:17:43,2012-01-20 12:17:43,2012-01-17 14:48:52,-2.9,Pothole,,,29.7921692,-95.48491703,WEB
11458529-101000516948,Intersection 1400 GESSNER RD & 10100 LONG POINT RD,,A,SPRING BRANCH WEST,,,,,,,450W,Spring Branch MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 12:30:47,2012-01-20 12:30:46,2012-01-17 14:47:37,-2.9,Pothole,3064278.06126,13852535.43421,,,Voice In
11458530-101000516958,"1430 ENCLAVE, HOUSTON TX 77077",HARRIS,G,ELDRIDGE / WEST OAKS,1158700060001,,,,,,488L,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 12:33:25,2012-01-20 12:33:25,2012-01-19 11:34:52,-1.04,Pothole,,,29.75575081,-95.61989281,WEB
11458537-101000516972,Intersection 6800 CANAL ST & 700 WAYSIDE DR,Harris County,I,MAGNOLIA PARK,,,,,,,494V,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 12:38:17,2012-01-20 12:38:17,2012-01-13 07:26:38,-7.22,Pothole,3141008.9885,13835509.479740003,,,Voice In
11458544-101000517000,Intersection 2900 TAFT TER & 400 WESTHEIMER RD,,C,NEARTOWN - MONTROSE,,NW,NE,MONDAY,1st Wednesday,Monday-b,493S,Montrose Management District,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 12:50:06,2012-01-20 12:50:06,2012-01-17 10:54:47,-3.08,Pothole,,,,,WEB
11458554-101000517029,"881 HOMER, HOUSTON TX 77091",HARRIS,B,ACRES HOME,0610040330007,NW,NE,TUESDAY,4th Tuesday,TUESDAY-B,452C,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 13:01:43,2012-01-20 13:01:43,2012-01-17 08:02:44,-3.21,Pothole,3102688.87,13875781.1,29.85500073,-95.42138093,Voice In
101000517082,"6950 WOODRIDGE, HOUSTON TX 77087",HARRIS,I,PECAN PARK,0924510000012,,,,,,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 13:18:57,2012-01-20 13:18:57,2012-01-20 13:20:01,0.0,Pothole,,,29.70282395,-95.29437956,WEB
11458607-101000517187,Intersection 6100 JESSAMINE ST & 7200 RAMPART DR,,J,GULFTON,,,,,,,531J,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:08:39,2012-01-20 14:08:39,2012-01-13 09:09:15,-7.21,Pothole,3083006.6465,13819476.74376,,,Voice In
11458619-101000517209,Intersection 9600 BLACKHAWK BLVD & 9400 MISTY VALE LN,Harris County,D,SOUTH BELT / ELLINGTON,,SE,SW,THURSDAY,2nd Friday,THURSDAY-B,575V,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:17:31,2012-01-20 14:17:31,2012-01-20 13:22:03,-0.04,Pothole,3159855.19523,13788307.325459998,29.60963867,-95.24997621,Voice In
11458624-101000517214,Intersection 8600 AIRPORT BLVD & 7800 MONROE RD,,I,GREATER HOBBY AREA,,,,,,,575C,HCID #9,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:19:15,2012-01-20 14:19:15,2012-02-03 11:20:01,13.88,Pothole,3154877.18682,13804874.549539998,,,Voice In
11463075-101000517244,"13603 APPLE TREE, HOUSTON TX 77079",HARRIS,G,MEMORIAL,0993360000042,,,,,,489F,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:31:16,2012-01-20 14:31:16,2012-01-27 14:51:28,7.01,Pothole,3052924.84,13843276.69,,,Voice In
11458635-101000517248,Intersection 700 DAIRY ASHFORD ST & 14600 MEMORIAL DR,,G,MEMORIAL,,,,,,,488H,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:33:13,2012-01-20 14:33:13,2012-01-25 10:47:21,4.84,Pothole,3045001.40919,13843172.41816,,,Voice In
11458636-101000517250,Intersection 700 N KIRKWOOD RD & 14000 MEMORIAL DR,,G,MEMORIAL,,,,,,,489E,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:34:57,2012-01-20 14:34:57,2012-01-17 08:08:21,-3.27,Pothole,3050215.1924,13843739.74215,,,Voice In
11458638-101000517264,Intersection 11800 AINSWORTH DR & 11500 RADFORD LN,Harris County,F,ALIEF,,SW,SW,MONDAY,1st Monday,MONDAY-B,569B,,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 14:42:02,2012-01-20 14:42:02,2012-02-01 16:40:08,12.08,Pothole,,,29.65295786,-95.57995607,WEB
11458666-101000517340,Intersection 11700 W BELLFORT ST & 11400 S KIRKWOOD RD,,F,ALIEF,,,,,,,529W,International MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 15:11:49,2012-01-20 15:11:49,2012-01-24 12:30:32,3.89,Pothole,,,,,WEB
11458668-101000517341,"7000 WOODRIDGE, HOUSTON TX 77087",HARRIS,I,PECAN PARK,0924510000016,,,,,,535J,East End MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 15:11:57,2012-01-20 15:11:56,2012-01-20 13:00:01,-0.09,Pothole,3144765.29,13821941.42,29.70317518,-95.29391582,Voice In
11458671-101000517346,"9000 BELLAIRE, HOUSTON TX 77036",HARRIS,F,SHARPSTOWN,0432270000004,,,,,,530E,Sharpstown MD,PWE Public Works Engineering,Street and Drainage,Pothole,ROWM_StreetMain,18.0,Closed,2012-01-10 15:13:58,2012-01-20 15:13:58,2012-01-13 08:24:40,-7.28,Pothole,3065997.21,13820232.26,29.707092,-95.54245834,Voice In
